episode,reward,epsilon,avg_temp,max_temp,avg_util
374,-1629.7107163072371,0.1534024157688821,25.0,25.0,0.01964285783469677
375,-1709.7549130724703,0.1526354036900377,25.0,25.0,0.02242063544690609
376,-1949.658518601096,0.1518722266715875,25.0,25.0,0.013690476305782795
377,-1569.7730651098855,0.15111286553822956,25.0,25.0,0.02321428619325161
378,-1669.7372362225128,0.15035730121053842,25.0,25.0,0.02222222462296486
379,-1829.7277724582543,0.14960551470448571,25.0,25.0,0.01726190559566021
380,-1639.7132276391126,0.14885748713096328,25.0,25.0,0.02003968134522438
381,-1549.8033575993998,0.14811319969530845,25.0,25.0,0.02777777798473835
382,-1809.7039120034256,0.1473726336968319,25.0,25.0,0.01726190559566021
383,-1739.7176268063988,0.14663577052834775,25.0,25.0,0.02142857201397419
384,-1599.7328169786022,0.14590259167570602,25.0,25.0,0.02083333395421505
385,-1769.713850814772,0.1451730787173275,25.0,25.0,0.01646825484931469
386,-1859.6817878180773,0.14444721332374086,25.0,25.0,0.01408730261027813
387,-1689.6677766226755,0.14372497725712216,25.0,25.0,0.01587301678955555
388,-1819.705669482058,0.14300635237083656,25.0,25.0,0.01904761977493763
389,-1799.7214849683867,0.14229132060898236,25.0,25.0,0.01984127052128315
390,-1739.7312678611806,0.14157986400593744,25.0,25.0,0.02222222462296486
391,-1899.694064761543,0.14087196468590776,25.0,25.0,0.01587301678955555
392,-1769.7353989060496,0.14016760486247823,25.0,25.0,0.02103174664080143
393,-1719.7406288851687,0.13946676683816583,25.0,25.0,0.02301587350666523
394,-1689.769903178902,0.138769433003975,25.0,25.0,0.02420634962618351
395,-1679.757305456084,0.13807558583895513,25.0,25.0,0.02460317686200142
396,-1839.6996669239259,0.13738520790976036,25.0,25.0,0.01825396902859211
397,-1789.7249889509708,0.13669828187021155,25.0,25.0,0.02023809589445591
398,-1789.7268744057158,0.13601479046086049,25.0,25.0,0.02103174664080143
399,-1699.7799693510817,0.1353347165085562,25.0,25.0,0.02380952425301075
400,-1569.7911905095805,0.1346580429260134,25.0,25.0,0.02896825410425663
401,-1819.716028068254,0.13398475271138335,25.0,25.0,0.01904762163758278
402,-1669.7595493049687,0.13331482894782642,25.0,25.0,0.0257936529815197
403,-1759.7157334831986,0.13264825480308728,25.0,25.0,0.02142857201397419
404,-1859.6960723301358,0.13198501352907185,25.0,25.0,0.01746031828224659
405,-1809.7513368063467,0.1313250884614265,25.0,25.0,0.01944444514811039
406,-1789.7295460290827,0.13066846301911936,25.0,25.0,0.02023809589445591
407,-1909.6596452478402,0.13001512070402377,25.0,25.0,0.01646825671195984
408,-1819.7195078038108,0.12936504510050365,25.0,25.0,0.01904761977493763
409,-1869.7445746832873,0.12871821987500112,25.0,25.0,0.01706349290907383
410,-1809.716035838823,0.12807462877562611,25.0,25.0,0.01944444514811039
411,-1849.725359928909,0.12743425563174798,25.0,25.0,0.01785714365541935
412,-1819.7463391675665,0.12679708435358925,25.0,25.0,0.01924603246152401
413,-1799.6951842876547,0.1261630989318213,25.0,25.0,0.01984127052128315
414,-1749.7550913738125,0.1255322834371622,25.0,25.0,0.0218253955245018
415,-1769.7273609905758,0.12490462201997637,25.0,25.0,0.02103174664080143
416,-1689.7652027439512,0.1242800989098765,25.0,25.0,0.02420634962618351
417,-1719.768703238346,0.12365869841532712,25.0,25.0,0.02440476231276989
418,-1699.7367219984708,0.12304040492325048,25.0,25.0,0.02380952425301075
419,-1559.8170265365497,0.12242520289863423,25.0,25.0,0.02678571455180645
420,-1839.728951245248,0.12181307688414106,25.0,25.0,0.01924603059887886
421,-1749.7394243159076,0.12120401149972035,25.0,25.0,0.01984127052128315
422,-1799.7048698561293,0.12059799144222175,25.0,25.0,0.01746031828224659
423,-1759.7281376223125,0.11999500148501063,25.0,25.0,0.01924603246152401
424,-1699.7708469943007,0.11939502647758558,25.0,25.0,0.02380952425301075
425,-1859.6693734609196,0.11879805134519765,25.0,25.0,0.01686508022248745
426,-1709.7352495070238,0.11820406108847166,25.0,25.0,0.02341270074248314
427,-1849.7251697536599,0.1176130407830293,25.0,25.0,0.01785714365541935
428,-1899.7074804113122,0.11702497557911415,25.0,25.0,0.0158730149269104
429,-1699.7907842465618,0.11643985070121858,25.0,25.0,0.02380952425301075
430,-1769.7469451960133,0.11585765144771248,25.0,25.0,0.02103174664080143
431,-1719.754220929717,0.11527836319047392,25.0,25.0,0.02301587350666523
432,-1779.7347895450796,0.11470197137452155,25.0,25.0,0.02063492126762867
433,-1839.7312524801973,0.11412846151764894,25.0,25.0,0.01825396902859211
434,-1869.7053795642687,0.1135578192100607,25.0,25.0,0.01706349290907383
435,-1809.7126376289295,0.11299003011401039,25.0,25.0,0.01944444328546524
436,-1839.7492951680865,0.11242507996344034,25.0,25.0,0.01865079440176487
437,-1739.7692176448027,0.11186295456362313,25.0,25.0,0.02222222462296486
438,-1779.7502178210973,0.11130363979080501,25.0,25.0,0.02063492126762867
439,-1689.7558582777006,0.11074712159185099,25.0,25.0,0.02420634962618351
440,-1689.7840997201924,0.11019338598389174,25.0,25.0,0.02420634962618351
441,-1759.722330708089,0.10964241905397228,25.0,25.0,0.02142857201397419
442,-1739.7302885377976,0.10909420695870241,25.0,25.0,0.02222222462296486
443,-1889.6683936429733,0.1085487359239089,25.0,25.0,0.01626984030008316
444,-1899.7299534078827,0.10800599224428936,25.0,25.0,0.01626984216272831
445,-1849.7023764008227,0.10746596228306791,25.0,25.0,0.01746031828224659
446,-1829.713912259082,0.10692863247165257,25.0,25.0,0.01865079253911972
447,-1739.7833174588347,0.1063939893092943,25.0,25.0,0.02341270074248314
448,-1849.7386368718608,0.10586201936274783,25.0,25.0,0.01706349290907383
449,-1629.7533139465463,0.10533270926593409,25.0,25.0,0.02162698656320572
450,-1739.7194464286722,0.10480604571960442,25.0,25.0,0.01765873096883297
451,-1979.6876321269904,0.1042820154910064,25.0,25.0,0.012698412872850895
452,-1789.7015827479465,0.10376060541355137,25.0,25.0,0.01944444514811039
453,-1779.7762747137135,0.1032418023864836,25.0,25.0,0.02242063544690609
454,-1779.7156894015593,0.10272559337455119,25.0,25.0,0.01805555634200573
455,-1709.8005705976414,0.10221196540767843,25.0,25.0,0.02321428619325161
456,-1809.7661909826968,0.10170090558064004,25.0,25.0,0.01944444514811039
457,-1989.6698449778908,0.10119240105273684,25.0,25.0,0.01230158843100071
458,-1789.761228796514,0.10068643904747315,25.0,25.0,0.02003968320786953
459,-1849.7054625954204,0.10018300685223579,25.0,25.0,0.01765873096883297
460,-1859.7285440264554,0.0996820918179746,25.0,25.0,0.01746031828224659
461,-1799.7701360968783,0.09918368135888474,25.0,25.0,0.01964285783469677
462,-1729.7740308949906,0.09868776295209031,25.0,25.0,0.02261904813349247
463,-1839.7366831101983,0.09819432413732986,25.0,25.0,0.01825396902859211
464,-1729.7869691222113,0.09770335251664321,25.0,25.0,0.02103174664080143
465,-1809.738804591852,0.09721483575406,25.0,25.0,0.01845238171517849
466,-1589.7785650523426,0.09672876157528969,25.0,25.0,0.02420634962618351
467,-1759.7480316912115,0.09624511776741324,25.0,25.0,0.01884920708835125
468,-1799.725507885775,0.09576389217857617,25.0,25.0,0.01924603246152401
469,-1729.7196921414659,0.09528507271768329,25.0,25.0,0.01666666753590107
470,-1839.7194649656312,0.09480864735409487,25.0,25.0,0.01646825484931469
471,-1849.708471915717,0.0943346041173244,25.0,25.0,0.01488095335662365
472,-1669.7678191869593,0.09386293109673778,25.0,25.0,0.02023809775710106
473,-1649.7497819336845,0.09339361644125409,25.0,25.0,0.01805555634200573
474,-1769.7223038877244,0.09292664835904782,25.0,25.0,0.01884920708835125
475,-1829.7354823457865,0.09246201511725258,25.0,25.0,0.01865079440176487
476,-1769.749400448928,0.09199970504166631,25.0,25.0,0.02063492126762867
477,-1689.7518049292592,0.09153970651645797,25.0,25.0,0.02420634962618351
478,-1819.777124095135,0.09108200798387568,25.0,25.0,0.01904761977493763
479,-1939.698768508652,0.0906265979439563,25.0,25.0,0.014285714365541935
480,-1809.719978988081,0.09017346495423652,25.0,25.0,0.01944444514811039
481,-1849.7364256003061,0.08972259762946533,25.0,25.0,0.01805555634200573
482,-1809.7218891004866,0.089273984641318,25.0,25.0,0.01944444514811039
483,-1849.7039084512899,0.0888276147181114,25.0,25.0,0.01805555634200573
484,-1779.750242151842,0.08838347664452084,25.0,25.0,0.02063492126762867
485,-1769.7425681609077,0.08794155926129824,25.0,25.0,0.02103174477815628
486,-1899.6994689673857,0.08750185146499175,25.0,25.0,0.01587301678955555
487,-1899.721516519153,0.08706434220766679,25.0,25.0,0.01587301678955555
488,-1939.65825551916,0.08662902049662846,25.0,25.0,0.01408730261027813
489,-1819.7333872818936,0.08619587539414532,25.0,25.0,0.01904761977493763
490,-1909.7113629512473,0.08576489601717459,25.0,25.0,0.015476190485060215
491,-1789.785110356003,0.08533607153708872,25.0,25.0,0.02023809589445591
492,-1879.702626156445,0.08490939117940327,25.0,25.0,0.01666666753590107
493,-1739.735895933662,0.08448484422350626,25.0,25.0,0.02222222462296486
494,-1739.7853164644546,0.08406242000238873,25.0,25.0,0.02222222462296486
495,-1739.7660158097053,0.08364210790237678,25.0,25.0,0.02222222462296486
496,-1759.7975120577046,0.0832238973628649,25.0,25.0,0.02142857201397419
497,-1789.74069994274,0.08280777787605056,25.0,25.0,0.02023809589445591
498,-1829.7307327180347,0.08239373898667031,25.0,25.0,0.01845238171517849
499,-1889.6783967671506,0.08198177029173696,25.0,25.0,0.01626984216272831
500,-1859.6981100176092,0.08157186144027828,25.0,25.0,0.01686508022248745
501,-1879.7417908061427,0.0811640021330769,25.0,25.0,0.01567460224032402
502,-1709.7785238357285,0.08075818212241151,25.0,25.0,0.02301587350666523
503,-1779.710134220264,0.08035439121179945,25.0,25.0,0.01984127052128315
504,-1939.7002151654162,0.07995261925574046,25.0,25.0,0.01349206455051899
505,-1749.7563517215049,0.07955285615946175,25.0,25.0,0.02142857201397419
506,-1759.7833211113727,0.07915509187866444,25.0,25.0,0.02103174664080143
507,-1779.7182493435857,0.07875931641927113,25.0,25.0,0.02043650858104229
508,-1659.7913602546867,0.07836551983717477,25.0,25.0,0.02420634776353836
509,-1799.7142314188245,0.07797369223798889,25.0,25.0,0.015277775935828686
510,-1749.6904543471614,0.07758382377679894,25.0,25.0,0.01527777872979641
511,-1699.6829035500164,0.07719590465791494,25.0,25.0,0.012500000186264515
512,-1539.7698404514335,0.07680992513462537,25.0,25.0,0.02400793507695198
513,-1849.7290523080692,0.07642587550895225,25.0,25.0,0.01825396902859211
514,-1949.7005124476634,0.07604374613140748,25.0,25.0,0.013888888992369175
515,-1849.7336543662686,0.07566352740075044,25.0,25.0,0.01785714365541935
516,-1819.759878450892,0.07528520976374668,25.0,25.0,0.01904761977493763
517,-1879.7488303294915,0.07490878371492794,25.0,25.0,0.01607142947614193
518,-1699.797481206922,0.0745342397963533,25.0,25.0,0.02123015932738781
519,-1939.6959864937323,0.07416156859737154,25.0,25.0,0.01230158843100071
520,-1839.7142644578948,0.07379076075438468,25.0,25.0,0.01825396902859211
521,-1859.734150849098,0.07342180695061275,25.0,25.0,0.01746031828224659
522,-1839.7120700590588,0.07305469791585968,25.0,25.0,0.01845238171517849
523,-1879.7063243082343,0.07268942442628039,25.0,25.0,0.01666666753590107
524,-1759.780286999189,0.07232597730414898,25.0,25.0,0.02142857201397419
525,-1859.7221425184653,0.07196434741762824,25.0,25.0,0.01805555634200573
526,-1799.7248264986556,0.0716045256805401,25.0,25.0,0.01924603246152401
527,-1859.7533465322654,0.0712465030521374,25.0,25.0,0.01726190559566021
528,-1749.8222222402908,0.0708902705368767,25.0,25.0,0.02182539738714695
529,-1679.7671549514414,0.07053581918419231,25.0,25.0,0.01984127052128315
530,-1499.7237605901119,0.07018314008827135,25.0,25.0,0.01746031641960144
531,-1539.6931266518204,0.06983222438783,25.0,25.0,0.01646825484931469
532,-1789.6717210808667,0.06948306326589085,25.0,25.0,0.011904762126505375
533,-1629.6994570476863,0.0691356479495614,25.0,25.0,0.01527777872979641
534,-1719.7048139174995,0.06878996970981359,25.0,25.0,0.01468254067003727
535,-1579.6937764048305,0.06844601986126451,25.0,25.0,0.01626984030008316
536,-1729.677917435382,0.06810378976195819,25.0,25.0,0.01210317388176918
537,-1719.6865005399757,0.0677632708131484,25.0,25.0,0.0138888880610466
538,-1699.7054280798006,0.06742445445908266,25.0,25.0,0.014285714365541935
539,-1699.7139696487013,0.06708733218678724,25.0,25.0,0.01706349290907383
540,-1879.689144926018,0.0667518955258533,25.0,25.0,0.01587301678955555
541,-1839.7423082567204,0.06641813604822402,25.0,25.0,0.01805555634200573
542,-1749.7711397059786,0.0660860453679829,25.0,25.0,0.02083333395421505
543,-1829.7034575893554,0.06575561514114299,25.0,25.0,0.012698412872850895
544,-1879.6563901226364,0.06542683706543727,25.0,25.0,0.010119047947227955
545,-1859.7152857880526,0.06509970288011008,25.0,25.0,0.01746031828224659
546,-1849.7257751962984,0.06477420436570952,25.0,25.0,0.01785714365541935
547,-1979.726201686758,0.06445033334388098,25.0,25.0,0.012698412872850895
548,-1949.7285607427286,0.06412808167716157,25.0,25.0,0.0138888880610466
549,-1909.6862493710823,0.06380744126877576,25.0,25.0,0.01468254067003727
550,-1759.768394710345,0.06348840406243188,25.0,25.0,0.0208333358168602
551,-1869.738259430665,0.06317096204211972,25.0,25.0,0.01706349104642868
552,-1809.8039340667826,0.06285510723190912,25.0,25.0,0.01944444514811039
553,-1919.7226796682003,0.06254083169574957,25.0,25.0,0.015079365111887455
554,-1699.7600206915492,0.062228127537270826,25.0,25.0,0.02380952425301075
555,-1879.7627618962129,0.06191698689958447,25.0,25.0,0.01666666753590107
556,-1839.7331212480738,0.061607401965086545,25.0,25.0,0.01825396902859211
557,-1999.634100753658,0.06129936495526111,25.0,25.0,0.011904762126505375
558,-1719.82476274312,0.0609928681304848,25.0,25.0,0.02301587350666523
559,-1899.7121605789637,0.060687903789832374,25.0,25.0,0.01587301678955555
560,-1859.7549946331462,0.06038446427088321,25.0,25.0,0.01746031828224659
561,-1879.7523920021288,0.06008254194952879,25.0,25.0,0.01666666753590107
562,-1809.7647279564012,0.05978212923978115,25.0,25.0,0.01944444514811039
563,-1879.6891571843557,0.05948321859358224,25.0,25.0,0.01666666753590107
564,-1889.6956026330702,0.05918580250061433,25.0,25.0,0.01626984216272831
565,-1839.781038114718,0.058889873488111255,25.0,25.0,0.01825396902859211
566,-1549.8066073408947,0.058595424120670696,25.0,25.0,0.0297619067132473
567,-1739.776830287829,0.05830244700006734,25.0,25.0,0.02222222462296486
568,-1769.7965826189077,0.058010934765067,25.0,25.0,0.02103174664080143
569,-1759.7794978775378,0.05772088009124167,25.0,25.0,0.02162698656320572
570,-2009.6963725108324,0.05743227569078546,25.0,25.0,0.011507936753332615
571,-1869.7087884238388,0.05714511431233153,25.0,25.0,0.01706349290907383
572,-1889.7404902663468,0.05685938874076987,25.0,25.0,0.01626984216272831
573,-1889.7458919982007,0.056575091797066025,25.0,25.0,0.01626984216272831
574,-1919.682687018743,0.056292216338080694,25.0,25.0,0.01507936418056488
575,-1719.791143965504,0.05601075525639029,25.0,25.0,0.02301587350666523
576,-1969.6929042153774,0.05573070148010834,25.0,25.0,0.01349206455051899
577,-2039.6424622407196,0.0554520479727078,25.0,25.0,0.010317460633814335
578,-1719.7592199960893,0.05517478773284426,25.0,25.0,0.02261904813349247
579,-1969.6737376348196,0.05489891379418004,25.0,25.0,0.013095238246023655
580,-2019.6894644410127,0.05462441922520914,25.0,25.0,0.01111111231148243
581,-1919.6954870437442,0.0543512971290831,25.0,25.0,0.015079366974532604
582,-1919.7000676556163,0.05407954064343768,25.0,25.0,0.015079365111887455
583,-1649.8525751928103,0.05380914294022049,25.0,25.0,0.0257936529815197
584,-1839.7461329036237,0.05354009722551939,25.0,25.0,0.01825396902859211
585,-2009.6856114622658,0.05327239673939179,25.0,25.0,0.011507936753332615
586,-1769.784648527407,0.053006034755694834,25.0,25.0,0.02103174664080143
587,-1659.8122697817769,0.052741004581916356,25.0,25.0,0.02539682388305664
588,-1889.718415649809,0.052477299559006776,25.0,25.0,0.01626984216272831
589,-1729.7853646214337,0.052214913061211746,25.0,25.0,0.02261904813349247
590,-1869.7708901050974,0.05195383849590569,25.0,25.0,0.01706349104642868
591,-1859.7333963400201,0.05169406930342616,25.0,25.0,0.01746031828224659
592,-1709.8390804938927,0.05143559895690903,25.0,25.0,0.02341270074248314
593,-1799.72570730479,0.051178420962124486,25.0,25.0,0.01984127052128315
594,-1839.712050802077,0.05092252885731386,25.0,25.0,0.01825396902859211
595,-1829.7424077260441,0.05066791621302729,25.0,25.0,0.01865079440176487
596,-1809.7682956218162,0.05041457663196215,25.0,25.0,0.01944444514811039
597,-1919.7310406406757,0.050162503748802344,25.0,25.0,0.015079365111887455
598,-1949.6959193551102,0.049911691230058335,25.0,25.0,0.0138888880610466
599,-1949.711402458936,0.04966213277390804,25.0,25.0,0.013888888992369175
600,-1759.8295223483576,0.0494138221100385,25.0,25.0,0.02142857201397419
601,-1789.7618066774883,0.04916675299948831,25.0,25.0,0.02023809775710106
602,-1799.7386856241728,0.04892091923449087,25.0,25.0,0.01904761977493763
603,-1789.7786083132219,0.04867631463831842,25.0,25.0,0.02023809589445591
604,-1959.7436463445688,0.048432933065126825,25.0,25.0,0.01349206455051899
605,-1869.737653189134,0.048190768399801194,25.0,25.0,0.01706349290907383
606,-1769.7719912506777,0.04794981455780219,25.0,25.0,0.02103174477815628
607,-1759.824294625848,0.04771006548501318,25.0,25.0,0.02142857201397419
608,-1799.7770618101551,0.047471515157588115,25.0,25.0,0.01984127052128315
609,-1929.7502144168031,0.047234157581800176,25.0,25.0,0.01468254067003727
610,-1859.7329636803179,0.046997986793891174,25.0,25.0,0.01746031828224659
611,-1819.775272399344,0.04676299685992172,25.0,25.0,0.01904761977493763
612,-1679.8026673726783,0.04652918187562211,25.0,25.0,0.02460317686200142
613,-1919.718150405931,0.046296535966244,25.0,25.0,0.015476190485060215
614,-1609.8662226787596,0.046065053286412784,25.0,25.0,0.02718253992497921
615,-1729.8105948104837,0.04583472801998072,25.0,25.0,0.02261904813349247
616,-1839.7638199976732,0.045605554379880814,25.0,25.0,0.01825396716594696
617,-1799.8164960812057,0.04537752660798141,25.0,25.0,0.01984127052128315
618,-1849.739749927322,0.0451506389749415,25.0,25.0,0.01785714365541935
619,-1869.781403837896,0.044924885780066794,25.0,25.0,0.01706349290907383
620,-1779.773042329696,0.04470026135116646,25.0,25.0,0.02103174477815628
621,-1869.7464239378946,0.04447676004441063,25.0,25.0,0.01706349290907383
622,-1789.8099450970512,0.04425437624418858,25.0,25.0,0.02023809589445591
623,-1889.7575694288673,0.04403310436296763,25.0,25.0,0.01626984216272831
624,-1929.7051337299354,0.043812938841152796,25.0,25.0,0.01468254067003727
625,-1959.6893564559018,0.04359387414694703,25.0,25.0,0.012698412872850895
626,-1919.7028022326974,0.043375904776212296,25.0,25.0,0.015079365111887455
627,-1859.7344012853334,0.043159025252331236,25.0,25.0,0.01666666753590107
628,-1789.7880333791104,0.04294323012606958,25.0,25.0,0.01865079440176487
629,-1869.7601537620385,0.04272851397543923,25.0,25.0,0.01686508022248745
630,-1819.7691093864823,0.04251487140556204,25.0,25.0,0.01904761977493763
631,-1919.7367120263725,0.04230229704853423,25.0,25.0,0.015079365111887455
632,-1739.789686021172,0.04209078556329156,25.0,25.0,0.02222222462296486
633,-1939.7078097462438,0.0418803316354751,25.0,25.0,0.014285714365541935
634,-1769.806380814302,0.041670929977297724,25.0,25.0,0.02063492126762867
635,-1889.709988043117,0.04146257532741124,25.0,25.0,0.01269841194152832
636,-1759.7462185773607,0.04125526245077418,25.0,25.0,0.01884920708835125
637,-1969.7013493755628,0.04104898613852031,25.0,25.0,0.011904762126505375
638,-1629.831205568279,0.04084374120782771,25.0,25.0,0.02638889104127884
639,-1689.803701344053,0.04063952250178857,25.0,25.0,0.02380952425301075
640,-1769.788868582139,0.04043632488927963,25.0,25.0,0.02103174664080143
641,-1849.7141935117238,0.04023414326483323,25.0,25.0,0.01746031828224659
642,-1959.7175499125615,0.040032972548509065,25.0,25.0,0.01289682649075985
643,-1999.71140198264,0.03983280768576652,25.0,25.0,0.01230158843100071
644,-1889.758539172093,0.03963364364733769,25.0,25.0,0.01626984216272831
645,-1919.741185413551,0.039435475429100995,25.0,25.0,0.01507936418056488
646,-1899.7426015482977,0.03923829805195549,25.0,25.0,0.01587301678955555
647,-1849.758499064654,0.03904210656169572,25.0,25.0,0.01785714365541935
648,-1849.71216540068,0.03884689602888724,25.0,25.0,0.01785714365541935
649,-1799.7592045189047,0.0386526615487428,25.0,25.0,0.01964285783469677
650,-1709.8313301922215,0.03845939824099909,25.0,25.0,0.02341270074248314
651,-1779.7684126552574,0.03826710124979409,25.0,25.0,0.02063492126762867
652,-1749.8335178875006,0.038075765743545126,25.0,25.0,0.02182539738714695
653,-1809.7468731242889,0.0378853869148274,25.0,25.0,0.01944444514811039
654,-1809.797960611671,0.03769595998025326,25.0,25.0,0.01924603246152401
655,-1659.8257712626823,0.03750748018035199,25.0,25.0,0.02440476231276989
656,-2049.6754825756725,0.037319942779450235,25.0,25.0,0.009920635260641575
657,-1899.7256733788804,0.037133343065552986,25.0,25.0,0.01587301678955555
658,-1789.797246555439,0.03694767635022522,25.0,25.0,0.02023809589445591
659,-1709.8309644995668,0.036762937968474095,25.0,25.0,0.02242063544690609
660,-1809.7643402524463,0.03657912327863173,25.0,25.0,0.01944444514811039
661,-1469.8518433166666,0.036396227662238566,25.0,25.0,0.02380952425301075
662,-2079.6753378325757,0.03621424652392737,25.0,25.0,0.008333333767950535
663,-1689.7147268086571,0.036033175291307735,25.0,25.0,0.014880952425301075
664,-1599.784578563376,0.03585300941485119,25.0,25.0,0.02063492126762867
665,-1909.7287869922504,0.035673744367776934,25.0,25.0,0.015476190485060215
666,-1869.7407111978869,0.03549537564593805,25.0,25.0,0.01706349290907383
667,-1729.811956693345,0.035317898767708356,25.0,25.0,0.02261904813349247
668,-1819.7787295302046,0.03514130927386981,25.0,25.0,0.01904761977493763
669,-1799.7669294878235,0.03496560272750046,25.0,25.0,0.01984127052128315
670,-1869.757868219886,0.03479077471386296,25.0,25.0,0.01706349290907383
671,-1739.8185561033167,0.03461682084029365,25.0,25.0,0.02202381193637848
672,-1859.686836897821,0.034443736736092176,25.0,25.0,0.01646825484931469
673,-1799.789775682384,0.034271518052411715,25.0,25.0,0.01865079253911972
674,-1889.7455134456666,0.034100160462149656,25.0,25.0,0.01626984216272831
675,-1729.7970204924288,0.03392965965983891,25.0,25.0,0.02261904813349247
676,-1799.7858167098348,0.033760011361539714,25.0,25.0,0.02003968320786953
677,-1769.7770808892378,0.03359121130473201,25.0,25.0,0.02103174664080143
678,-1869.7348885718131,0.033423255248208356,25.0,25.0,0.0168650783598423
679,-1969.6747742352995,0.03325613897196732,25.0,25.0,0.013095238246023655
680,-1909.7335289885505,0.03308985827710748,25.0,25.0,0.015476190485060215
681,-1929.7195669601786,0.032924408985721944,25.0,25.0,0.01468254067003727
682,-1809.7789012619264,0.03275978694079333,25.0,25.0,0.01944444514811039
683,-1619.8236845100087,0.032595988006089364,25.0,25.0,0.02222222089767456
684,-1829.7580778496915,0.032433008066058915,25.0,25.0,0.01726190559566021
685,-1829.7598746391147,0.03227084302572862,25.0,25.0,0.01904761977493763
686,-1699.772560244181,0.032109488810599975,25.0,25.0,0.02361111156642437
687,-1889.7215891966746,0.031948941366546975,25.0,25.0,0.01626984216272831
688,-1919.6934287073109,0.03178919665971424,25.0,25.0,0.01408730261027813
689,-1849.7142050002615,0.03163025067641567,25.0,25.0,0.0168650783598423
690,-1739.7331848878584,0.03147209942303359,25.0,25.0,0.01686508022248745
691,-1759.7771325132555,0.03131473892591842,25.0,25.0,0.01845238171517849
692,-1799.7899406419588,0.031158165231288826,25.0,25.0,0.01984127052128315
693,-1839.7671655730555,0.03100237440513238,25.0,25.0,0.01825396902859211
694,-1969.727586455653,0.030847362533106718,25.0,25.0,0.013095238246023655
695,-1869.7355769333178,0.030693125720441184,25.0,25.0,0.01706349290907383
696,-1889.7216182059522,0.030539660091838977,25.0,25.0,0.01626984030008316
697,-1859.7984862695141,0.03038696179137978,25.0,25.0,0.01746031828224659
698,-1829.7532636735662,0.030235026982422884,25.0,25.0,0.01865079253911972
699,-1799.781536613551,0.030083851847510768,25.0,25.0,0.01984127052128315
700,-1709.8096543237668,0.029933432588273214,25.0,25.0,0.02341270074248314
701,-1829.761513756084,0.029783765425331846,25.0,25.0,0.01904761977493763
702,-1729.8107289084605,0.029634846598205186,25.0,25.0,0.02261904813349247
703,-1839.7485894366484,0.02948667236521416,25.0,25.0,0.01805555447936058
704,-1889.7353779921873,0.029339239003388088,25.0,25.0,0.01587301678955555
705,-1909.7499889899002,0.029192542808371146,25.0,25.0,0.015476190485060215
706,-1779.793426594139,0.02904658009432929,25.0,25.0,0.02063492126762867
707,-1839.794222288102,0.028901347193857643,25.0,25.0,0.01825396902859211
708,-1879.7425679271198,0.028756840457888354,25.0,25.0,0.01666666753590107
709,-1739.8105087274791,0.02861305625559891,25.0,25.0,0.02222222462296486
710,-1829.763241653217,0.028469990974320916,25.0,25.0,0.01726190559566021
711,-1949.7104143569663,0.02832764101944931,25.0,25.0,0.013095238246023655
712,-1979.6875517101191,0.028186002814352063,25.0,25.0,0.012500000186264515
713,-1949.7059880603795,0.0280450728002803,25.0,25.0,0.010714286006987095
714,-1839.7619409487647,0.0279048474362789,25.0,25.0,0.01646825298666954
715,-1829.776547249191,0.027765323199097504,25.0,25.0,0.01626984216272831
716,-1879.7291433785172,0.027626496583102015,25.0,25.0,0.015079365111887455
717,-1949.7022149950253,0.027488364100186506,25.0,25.0,0.012698412872850895
718,-1879.7480826508001,0.027350922279685573,25.0,25.0,0.01607142947614193
719,-1999.7237238449736,0.027214167668287145,25.0,25.0,0.011904762126505375
720,-1739.812835458179,0.02707809682994571,25.0,25.0,0.02222222462296486
721,-1779.7903766669447,0.02694270634579598,25.0,25.0,0.02063492126762867
722,-1739.8055232412532,0.026807992814067,25.0,25.0,0.02222222462296486
723,-1889.7822041368242,0.026673952849996664,25.0,25.0,0.01626984216272831
724,-1989.7333102640762,0.02654058308574668,25.0,25.0,0.01230158843100071
725,-1859.7415864998222,0.026407880170317945,25.0,25.0,0.01607142947614193
726,-1629.7863964878545,0.026275840769466357,25.0,25.0,0.01865079253911972
727,-1779.7665182834335,0.026144461565619025,25.0,25.0,0.01765873096883297
728,-1759.7504670643923,0.02601373925779093,25.0,25.0,0.01884920708835125
729,-1779.6997673801563,0.025883670561501974,25.0,25.0,0.015476190485060215
730,-1789.7196309151027,0.025754252208694463,25.0,25.0,0.01527777872979641
731,-2039.6679955959605,0.02562548094765099,25.0,25.0,0.009920635260641575
732,-1929.7539675419828,0.025497353542912736,25.0,25.0,0.014285714365541935
733,-1859.7116122673854,0.02536986677519817,25.0,25.0,0.01527777872979641
734,-1689.7514154273986,0.02524301744132218,25.0,25.0,0.01706349104642868
735,-1799.7547874995932,0.025116802354115567,25.0,25.0,0.01726190559566021
736,-1749.7467812549748,0.024991218342344988,25.0,25.0,0.01984127052128315
737,-1819.7829001498817,0.024866262250633264,25.0,25.0,0.01686508022248745
738,-1729.7612561388082,0.024741930939380097,25.0,25.0,0.01666666753590107
739,-1789.765053885684,0.024618221284683196,25.0,25.0,0.01845238171517849
740,-1929.7135453668,0.02449513017825978,25.0,25.0,0.01349206455051899
741,-1789.770009732224,0.02437265452736848,25.0,25.0,0.0168650783598423
742,-1849.767636824694,0.024250791254731636,25.0,25.0,0.01785714365541935
743,-1639.7119453474227,0.024129537298457977,25.0,25.0,0.014285714365541935
